CS009_a;0.8;0.8;2;25
1;0;0;0;0
1;20.06;43.92;1;1
1;20.02;44.51;1;2
1;19.7;44.49;1;3
1;20.04;43.33;1;4
1;20.04;43.33;1;5
1;19.98;43.33;1;6
1;19.67;43.31;1;7
1;19.67;43.31;1;8
1;19.67;43.31;1;9
1;19.67;43.31;1;10
1;19.63;43.77;1;11
1;19.63;43.77;1;12
1;20.07;43.86;1;13
1;20.13;43.86;1;14
1;20.13;43.86;1;15
1;20.72;43.63;1;16
1;20.85;43.64;1;17
1;20.73;43.44;1;18
1;20.42;43.42;1;19
1;20.42;43.36;1;20
1;20.42;43.36;1;21
1;20.42;43.36;1;22
1;20.26;43.02;1;23
1;20.26;43.02;1;24
1;20.26;43.02;1;25
1;20.26;43.02;1;26
1;20.26;43.02;1;27
1;20.26;43.02;1;28
1;20.59;42.78;1;29
1;20.87;42.53;1;30
1;20.93;42.47;1;31
1;20.94;42.41;1;32
1;20.94;42.41;1;33
1;21.39;42.37;1;34
1;21.94;42.53;1;35
1;21.94;42.53;1;36
1;21.94;42.53;1;37
1;21.63;42.51;1;38
1;21.98;42.07;1;39
1;22.18;41.95;1;40
1;22.18;41.95;1;41
1;22.13;42.54;1;42
1;22.07;42.53;1;43
1;22.07;42.53;1;44
1;22.07;42.53;1;45
1;22.07;42.53;1;46
1;22.11;42.8;1;47
1;22.29;42.94;1;48
1;22.29;42.94;1;49
1;22.45;42.49;1;50
1;22.61;42.11;1;51
1;22.61;42.11;1;52
1;21.88;41.22;5;53
1;21.67;41.65;5;54
1;21.7;43.3;1;55
1;21.7;43.3;1;56
1;22.33;43.27;3;57
1;22.18;43.64;3;58
1;22.58;43.26;5;59
1;22.58;43.26;5;60
1;22.84;43.09;5;61
1;22.87;43.4;5;62
1;22.81;43.4;5;63
1;22.82;43.28;5;64
1;22.82;43.28;5;65
1;23.52;42.94;5;66
1;23.76;42.89;5;67
1;24.27;42.67;5;68
1;24.32;43.19;3;69
1;24.32;43.25;3;70
1;24.32;43.25;3;71
1;24.24;44.34;3;72
1;23.86;44.99;1;73
1;23.86;44.99;1;74
1;23.8;44.98;1;75
1;23.71;43.6;1;76
1;23.79;45.18;1;77
1;23.79;45.18;1;78
1;23.79;45.18;1;79
1;24.2;44.68;1;80
1;24.21;44.61;1;81
1;24.21;44.55;1;82
1;24.35;44.42;1;83
1;24.55;44.24;1;84
1;24.56;44.17;1;85
1;24.56;44.17;1;86
1;24.56;44.17;1;87
1;24.63;44.05;1;88
1;24.69;44.05;1;89
1;24.69;44.05;1;90
1;24.96;43.87;1;91
1;25.23;43.62;1;92
1;25.39;43.17;1;93
1;25.94;42.55;1;94
1;26.07;42.56;1;95
1;26.14;42.5;1;96
1;26.47;43.23;1;97
1;26.47;43.23;1;98
1;27.08;43.59;1;99
1;27.08;43.66;1;100
1;27.2;43.67;1;101
1;27.52;43.68;1;102
1;28.09;43.78;1;103
1;28.04;44.56;1;104
1;28.28;44.71;1;105
1;29.01;45.34;1;106
1;29;45.54;1;107
1;28.99;45.6;1;108
1;27.32;44.72;1;109
1;27.49;44.2;1;110
1;27.3;44.13;1;111
1;27.3;44.13;1;112
1;27.18;44.06;1;113
1;26.62;43.76;1;114
1;27.71;43.76;1;115
2;53.01;18.83;5;1
2;53.01;18.83;5;2
2;53.28;18.79;3;3
2;51.29;18.09;3;4
2;51.53;17.55;1;5
2;51.9;17.45;1;6
2;52.09;17.45;1;7
2;52.15;17.46;1;8
2;52.39;17.71;1;9
2;52.87;18.41;1;10
2;53.29;18.74;1;11
2;53.54;18.88;1;12
2;53.53;19;1;13
2;53.53;19.25;1;14
2;53.53;19.25;1;15
2;53.47;19;1;16
2;53.42;18.75;1;17
2;53.42;18.69;1;18
2;53.42;18.69;1;19
2;53.42;18.63;1;20
2;53.5;18.32;1;21
2;53.64;17.77;1;22
2;53.66;17.28;1;23
2;53.66;17.28;1;24
2;53.77;17.59;1;25
2;53.76;18.02;1;26
2;53.81;18.15;1;27
2;54.12;18.47;1;28
2;54.12;18.47;1;29
2;54.23;18.66;1;30
2;54.48;18.92;1;31
2;54.53;19.23;1;32
2;54.53;19.23;1;33
2;54.59;19.24;1;34
2;54.65;19.24;1;35
2;54.84;19.25;1;36
2;54.84;19.25;1;37
2;54.97;19.25;1;38
2;55.78;19.35;1;39
2;56.78;19.46;1;40
2;57.02;19.6;1;41
2;57.4;19.68;1;42
2;57.58;19.81;1;43
2;58;20.51;1;44
2;58.18;20.71;1;45
2;58.49;21.1;1;46
2;58.48;21.28;1;47
2;58.79;21.55;1;48
2;59.03;21.74;1;49
2;59.1;21.81;1;50
2;59.1;21.81;1;51
2;59.1;21.81;1;52
2;59.1;21.81;1;53
