LTDB014_b;0.6;0.6;4;15
1;0;0;0;0
1;78.31;29.22;24.64;1
1;77.71;28.14;22.95;2
1;77.71;27.76;21.01;3
1;77.11;27.71;17.59;4
1;77.11;29.43;17.87;5
1;76.51;30.45;17.1;6
1;75.31;29.4;17.96;7
1;75.91;28.85;15.76;8
1;77.11;29.47;16.82;9
1;77.11;30.82;17.84;10
1;77.11;32.47;15.72;11
1;77.11;33.88;16.03;12
1;74.71;32.91;16.75;13
1;75.31;32.23;18.77;14
1;74.71;31.19;22.13;15
1;74.71;31.83;21.1;16
1;75.31;31.55;25.29;17
1;75.91;31.71;26.95;18
1;77.11;30.41;28.56;19
1;75.91;31.29;28.1;20
1;76.51;33.4;25.28;21
1;75.91;33.36;23.81;22
1;76.51;33.32;20.36;23
1;75.91;32.13;20.69;24
1;77.11;32.85;21.18;25
1;77.11;33.68;21.7;26
1;76.51;34.15;21.97;27
1;77.11;35.03;19.17;28
1;77.71;35.71;18.87;29
1;77.11;35.76;20.13;30
1;77.71;35.51;20.29;31
1;77.71;35.03;22.05;32
1;76.51;33.92;27.61;33
1;78.31;33.91;21.12;34
1;78.31;33.37;21.46;35
1;79.51;33.42;22.12;36
1;79.51;33.52;21.62;37
1;78.31;33.62;20.26;38
1;77.71;33.98;19.92;39
1;78.91;33.73;19.06;40
1;79.51;34.11;19.84;41
1;80.11;33.2;19.89;42
1;79.51;33;17.57;43
1;77.11;32.84;17.37;44
1;75.31;30.62;16.52;45
1;75.31;29.77;18.04;46
1;74.71;31.01;17;47
1;75.31;30.35;19.12;48
1;75.91;29.49;17.14;49
1;74.71;31.32;18.29;50
1;74.11;31.24;20.1;51
1;74.11;29.9;17.6;52
1;75.91;30.38;18.5;53
1;75.31;30.4;22.17;54
1;77.11;30.01;16.8;55
1;78.31;30.25;16.66;56
1;78.31;31.1;17.21;57
1;77.71;31.85;14.94;58
1;76.51;32.15;17.66;59
1;76.51;29.84;17.06;60
1;77.11;29.94;18.92;61
1;78.31;30.12;15.98;62
1;75.91;30.25;20.28;63
1;76.51;30.49;18.48;64
1;76.51;30.62;18.88;65
1;75.91;30.68;20.14;66
1;76.51;31.98;19.36;67
1;77.11;34.07;17.23;68
1;79.51;35.92;14.01;69
1;77.11;34.99;16.06;70
1;76.51;34.62;15.65;71
1;77.11;35.82;16.33;72
1;77.11;35.17;16.23;73
1;77.71;35.47;13.37;74
1;77.11;35.83;13.69;75
1;77.11;35.99;13.6;76
1;77.71;36.76;14.08;77
1;77.11;37.25;14.5;78
1;76.51;37.8;15.43;79
1;76.51;37.53;14.95;80
1;75.91;37.11;15.68;81
1;76.51;38.67;14.14;82
1;75.91;37.83;12.51;83
1;75.91;36.09;15.25;84
1;75.91;35.48;15.4;85
1;76.51;35.82;16.26;86
1;75.91;35.21;17.08;87
1;75.31;34.82;16.39;88
1;75.31;33.79;15.95;89
1;74.71;34.21;16.7;90
1;75.31;35.46;15.78;91
1;75.31;34.18;16.54;92
1;75.91;34.87;18.01;93
1;77.11;35.42;17.21;94
1;79.51;36.34;12.92;95
1;80.11;36.92;9.12;96
1;76.51;34.98;15.01;97
1;74.71;34.64;15.43;98
1;75.31;35.89;12.98;99
1;75.31;34.58;11.42;100
1;75.31;33.3;13.87;101
1;75.31;35.25;15.36;102
1;74.11;35.07;16.87;103
1;74.11;34.25;15.46;104
1;75.31;35.72;14.17;105
1;75.31;35.51;16.29;106
1;78.31;37;9.49;107
1;75.31;36.61;16.33;108
1;74.71;36.55;16.64;109
1;75.31;35.94;13.46;110
1;73.51;35.28;17.62;111
1;74.11;35.6;16.86;112
1;76.51;37.32;10.77;113
1;77.11;37.51;10.48;114
1;73.51;35.84;16.72;115
1;74.11;34.88;16;116
1;74.11;35.35;14.83;117
1;74.11;35.14;15.1;118
1;74.11;35.22;17.23;119
1;74.11;35.81;18.45;120
1;74.11;36.09;17.76;121
1;73.51;35.37;17.93;122
1;73.51;33.79;18.45;123
1;74.11;33.73;17.1;124
1;74.71;35.23;16.89;125
1;73.51;35.55;18.55;126
1;74.71;34.66;17.09;127
1;74.11;33.5;16.43;128
1;74.11;34.41;18.18;129
1;76.51;35.31;13.43;130
1;75.91;35.23;16.61;131
1;75.91;35.92;16.51;132
1;74.71;35.04;16.72;133
1;73.51;33.35;17.35;134
1;74.11;34.73;17.75;135
1;73.51;33.92;18.57;136
1;73.51;33.54;17.52;137
1;72.91;33.88;17.66;138
1;73.51;34.12;19.47;139
1;74.71;35.25;16.43;140
1;72.91;34.47;22.57;141
1;72.91;34.84;17.79;142
1;72.31;33.7;17.35;143
1;71.71;34.37;19.13;144
1;72.31;34.55;16.94;145
1;71.71;34.36;18.43;146
1;72.91;34.2;17.24;147
1;73.51;34.42;18.76;148
1;74.71;34.55;17.24;149
1;74.71;34.03;18.98;150
1;74.71;34.02;20.49;151
1;73.51;33.6;21.51;152
1;72.91;33.51;21.46;153
1;72.91;33.46;19.19;154
1;72.91;34.03;18.02;155
1;71.71;34.16;17.58;156
1;73.51;33.57;14.1;157
1;71.71;32.46;18.2;158
1;72.91;32.08;15.19;159
1;72.91;31.85;18.03;160
1;72.91;32.24;15.79;161
1;72.31;31.59;20.3;162
1;71.71;32.3;17.6;163
1;71.11;32.92;17.5;164
1;71.71;33.38;13.44;165
1;71.11;32.98;18.92;166
1;71.11;33.77;16.86;167
1;70.51;32.98;17.15;168
1;69.91;33.3;19.01;169
1;69.31;33.56;21.27;170
1;70.51;34.07;18.5;171
1;69.91;33.9;22.77;172
1;71.11;33.04;18.97;173
1;70.51;32.99;19.42;174
1;71.11;33.93;21.38;175
1;70.51;32.61;20.73;176
1;71.71;32.86;15.59;177
1;71.71;33.4;19.24;178
1;72.31;33.82;19.56;179
1;71.11;34.11;21.3;180
1;71.11;34.48;21.85;181
1;71.11;35.3;20.19;182
1;70.51;35.17;17.42;183
1;70.51;34.18;18.37;184
1;71.11;33.46;17.5;185
1;71.11;34.76;17.25;186
1;71.11;34.63;19.62;187
1;70.51;34.85;20.74;188
1;71.11;35.9;18.42;189
1;70.51;34.95;18.78;190
1;69.31;34.34;20.32;191
1;69.91;32.88;21.19;192
1;71.11;34.48;19.96;193
1;71.11;33.64;22.35;194
1;73.51;33.45;18.63;195
1;74.11;33.66;20.23;196
1;71.71;33.12;21.16;197
1;73.51;34.68;16.87;198
1;73.51;33.14;18.6;199
1;71.11;33.32;22.32;200
1;71.71;34.73;23.05;201
1;70.51;32.71;22.75;202
1;72.31;34.94;19.1;203
1;71.11;34.57;22.17;204
1;71.11;33.75;20.75;205
1;74.11;34.36;22.15;206
1;73.51;34.77;24.39;207
1;74.11;33.79;23.75;208
1;74.71;33.8;25.41;209
1;72.31;33.98;25.24;210
1;72.91;33.8;20.47;211
1;74.11;33.44;22.36;212
1;74.71;33.7;23.11;213
1;74.11;34.23;20.49;214
1;72.91;33.58;20.77;215
1;73.95;32.7;24.04;216
1;74.3;33.3;22.84;217
1;72.67;32.7;24.32;218
1;72.56;33.3;22.94;219
1;71.69;32.7;22.86;220
1;70.91;31.5;23.04;221
1;71.08;30.9;21.83;222
1;67.93;30.9;25.41;223
1;68.53;30.9;25.8;224
1;69.15;33.9;21.48;225
1;71.58;30.3;25.64;226
1;72.8;34.5;19.2;227
1;68.5;29.7;26;228
1;67.64;32.7;23.46;229
1;67.94;33.9;22.36;230
1;67.37;33.9;22.41;231
1;66.81;33.3;22.27;232
1;67.26;32.7;24.22;233
1;68.01;32.1;25.06;234
1;67.7;30.3;25.01;235
1;69.11;30.3;22.25;236
1;71.05;32.7;22.45;237
1;69.19;30.3;22.44;238
1;71.51;33.3;21.31;239
1;71.27;31.5;23.82;240
1;71.15;31.5;24.58;241
2;73.7;14.25;5.19;1
2;74.02;14.84;5.19;2
2;72.6;14.88;5.19;3
2;72.73;15.8;5.19;4
2;73.69;15.54;5.19;5
2;74.18;15.47;5.19;6
2;75.06;13.76;9.19;7
2;75.57;12.59;5.19;8
2;75.16;12.81;5.19;9
2;74.36;13.7;1.19;10
2;74.3;14.51;1.19;11
2;74.74;15.61;1.19;12
2;73.8;15.91;1.19;13
2;73.38;15.54;1.19;14
2;72.97;14.8;1.19;15
2;73.47;13.36;5.19;16
2;73.13;13.75;1.19;17
2;73.07;13.08;1.19;18
2;73.38;13.44;5.19;19
2;74.13;13.44;1.19;20
2;74.25;12.61;1.19;21
2;74.59;12.56;5.19;22
2;74.65;12.72;1.19;23
2;74.08;12.58;5.19;24
2;75.39;13.07;1.19;25
2;77.08;12.25;5.19;26
2;79.7;11.18;5.19;27
2;80.68;11.27;5.19;28
2;80.53;9.06;9.19;29
2;80.45;9.52;5.19;30
2;79.31;9.47;5.19;31
2;80.6;9.35;9.19;32
2;79.75;9.42;5.19;33
3;57.33;14.12;17.19;1
3;57.54;14.34;17.19;2
3;56.38;14.58;17.19;3
3;55.9;14.66;17.19;4
3;54.98;14.31;17.19;5
3;55.43;14.24;13.19;6
3;56.17;13.93;13.19;7
3;56.66;13.7;13.19;8
3;57.85;14.42;13.19;9
3;57;15.04;13.19;10
3;56.65;13.91;13.19;11
3;56.97;14.7;13.19;12
3;56.7;15.41;13.19;13
3;56.18;14.41;13.19;14
3;57.36;14.85;13.19;15
3;56.72;14.58;13.19;16
3;56.23;14.12;13.19;17
3;56.29;15.2;13.19;18
3;55.18;15.42;13.19;19
3;54.59;14.86;13.19;20
3;54.57;15.69;13.19;21
3;55.39;15.63;13.19;22
3;55.78;16.67;13.19;23
3;56.35;17.14;9.19;24
3;57.13;15.84;9.19;25
3;56.75;17.1;8.9;26
3;56.89;17.1;9.1;27
3;57.15;17.7;8.65;28
3;58.01;17.1;10.42;29
3;58.49;17.1;10.5;30
3;58.46;17.1;9.88;31
3;57.86;17.1;11.27;32
3;57.78;17.7;10.11;33
3;57.71;17.7;10.13;34
3;57.78;18.3;9.17;35
3;58.97;18.3;8.41;36
3;58.2;17.7;10.93;37
3;57.21;17.1;8.61;38
3;56.55;16.5;8.15;39
3;56.46;16.5;8.72;40
3;56.86;16.5;8.45;41
3;56.28;17.1;7.56;42
3;56.39;17.7;7.71;43
3;56.59;18.3;8.21;44
3;56.95;18.3;10.14;45
3;57.23;17.1;8.76;46
3;57.23;17.1;8.06;47
3;56.47;17.1;10.66;48
3;56.25;18.3;10.13;49
3;56.11;18.3;10.42;50
3;56.66;17.7;9.5;51
3;56.47;17.1;8.75;52
3;56.03;17.7;10.18;53
3;56.04;17.7;8.98;54
3;56.02;18.3;7.76;55
3;56.67;17.7;8.09;56
3;56.26;18.3;8.93;57
3;56.13;18.3;8.27;58
3;56.83;17.7;6.11;59
3;57.21;17.1;8.04;60
3;56.71;17.7;9.46;61
3;56.02;16.5;10.4;62
3;56.47;18.3;10.09;63
3;56.01;18.9;10.41;64
3;55.57;18.3;9.24;65
3;54.35;18.9;8.13;66
3;55.59;19.5;8.42;67
3;55.65;17.7;7.23;68
3;54.9;17.7;4.7;69
3;54.09;16.5;6.53;70
3;54.85;16.5;12.05;71
3;53.93;17.1;7.47;72
3;53.86;16.5;10.98;73
3;54.02;17.1;11.23;74
3;53.27;16.5;10.7;75
3;54.8;17.1;10.81;76
3;55.34;17.1;14.54;77
3;55.62;16.5;13.35;78
3;55.33;15.9;12.65;79
3;55.29;15.9;12.62;80
3;54.98;16.5;14.17;81
3;54.59;15.9;14.38;82
3;54.79;16.5;15.02;83
3;55.2;17.7;14.47;84
3;55.2;17.7;14.46;85
3;54.69;17.7;14.02;86
3;54.31;18.02;13.86;87
3;55.54;17.7;16.06;88
3;55.23;15.9;17.82;89
3;55.85;14.7;18.18;90
3;57.65;13.5;17.24;91
3;57.96;12.9;16.9;92
3;57.62;12.3;17.22;93
3;57.68;12.9;16.27;94
3;56.47;14.7;15.63;95
3;55.73;15.3;15.83;96
3;55.17;15.9;17.37;97
3;55.17;15.9;17.37;98
3;53.89;15.9;17.3;99
3;53.38;16.5;16.4;100
3;52.89;15.3;16.72;101
3;52.27;15.3;16.58;102
3;52.03;15.3;17.6;103
3;52.66;15.3;15.17;104
3;51.69;17.1;14.35;105
3;52.04;17.7;14.79;106
3;52.69;17.1;15.44;107
3;52.77;15.9;17.43;108
3;52.37;16.5;15.32;109
3;53.58;14.1;19.45;110
3;52.31;15.9;16.58;111
