CS005_a;0.43;0.43;3;32
1;0;0;0;0
1;39.68;24.83;16.5;1
1;40.69;24.66;16.5;2
1;38.68;24.16;19.5;3
1;38.02;24.5;19.5;4
1;37.18;24.66;19.5;5
1;37.68;24.66;19.5;6
1;37.68;24.66;22.5;7
1;36.68;25.5;22.5;8
1;35.35;25.33;22.5;9
1;35.68;25.67;22.5;10
1;35.68;25.67;22.5;11
1;35.68;25.67;22.5;12
1;34.01;25.17;22.5;13
1;34.01;24.16;22.5;14
1;34.51;23.66;22.5;15
1;33.68;22.83;25.5;16
1;33.68;21.49;25.5;17
1;33.68;20.49;28.5;18
1;32.84;19.83;28.5;19
1;32.51;18.82;28.5;20
1;31.84;17.16;31.5;21
1;32.51;15.99;34.5;22
1;35.68;16.82;31.5;23
1;36.68;17.49;34.5;24
1;37.68;17.82;34.5;25
1;39.35;17.82;37.5;26
1;41.69;17.66;40.5;27
1;42.69;16.32;40.5;28
1;44.19;16.49;40.5;29
2;26.02;26.25;40.06;19
2;26.85;24.97;40.32;20
2;27;24.12;40.19;21
2;26.83;23.27;39.9;22
2;30.16;20.7;39.73;23
2;29.88;17.29;38.4;24
2;30.49;16.44;35.88;25
2;29.71;15.58;33.45;26
2;31.47;16.01;31.98;27
2;33.41;18.14;31.01;28
2;34.58;22.41;27.05;29
