LTDB020_a;0.8;0.8;3;30
0;1;0;0;0
1;78.98;131.37;30.39;1
1;79.78;130.72;30.15;2
1;79.78;130.72;30.15;3
1;80.58;130.71;31.27;4
1;81.39;131.21;31.09;5
1;81.39;131.35;30.45;6
1;81.39;131.46;30.46;7
1;81.39;131.46;30.46;8
1;81.39;131.46;30.46;9
1;81.39;131.46;30.46;10
1;81.39;131.46;30.46;11
1;83.79;131.49;31.27;12
1;87;131.82;31.48;13
1;87;132.65;30.71;14
1;87.8;132.66;30.84;15
1;87.8;132.31;31.44;16
2;62.29;115.87;31.01;42
2;61.48;116.67;29.36;43
2;60.54;116.67;29.5;44
2;57.4;115.07;29.22;45
2;54.71;115.07;29.89;46
2;51.46;116.67;29.15;47
2;49.9;118.28;30.73;48
2;49.93;119.08;31.34;49
2;49.11;122.29;30.56;50
2;48.39;124.33;31.5;51
2;48.25;125.04;31.5;52
2;48.56;125.51;31.5;53
2;51.25;126.44;31.5;54
2;51.81;127.18;31.5;55
2;52.89;128.9;31.5;56
2;54.95;130.48;31.5;57
2;56.34;132.92;28.5;58
2;56.66;134.37;28.5;59
2;56.7;134.57;28.5;60
