LTDB007_a;0.8;0.8;3;15
1;0;1;0;0
1;345.38;302.21;0.69;1
1;345.38;302.21;0.69;2
1;343.52;305.01;0.69;3
1;345.74;307.16;0.69;4
1;344.72;307.88;0.69;5
1;344.45;313.87;3.69;6
1;346.27;315.66;0.69;7
1;348.58;319.32;12.69;8
1;354.41;320.83;3.69;9
1;357.45;323.29;0.69;10
1;362.35;327.19;0.69;11
1;365.89;323.29;9.69;12
1;366.74;324.86;0.69;13
1;367.22;324.29;0.69;14
1;367.22;324.29;0.69;15
1;369.59;324.97;0.69;16
1;369.59;324.97;0.69;17
1;368.28;320.27;0.69;18
1;368.28;320.27;0.69;19
1;367.63;319.31;0.69;20
1;368.72;322.31;0.69;21
1;368.49;320.59;0.69;22
1;366.44;319.97;6.69;23
1;366.87;319.76;3.69;24
1;366.87;319.76;3.69;25
1;358.53;320.84;9.69;26
1;357.97;323.47;12.69;27
1;354.18;326.36;12.69;28
1;350.4;329.24;12.69;29
1;353.08;332.69;3.69;30
1;357.51;335.76;0.69;31
1;357.33;341.32;9.69;32
1;355.54;348.23;6.69;33
1;358.96;349.47;6.69;34
1;362.38;350.71;6.69;35
1;365.1;350.45;12.69;36
1;369.18;353.01;15.69;37
1;373.18;352.92;18.69;38
1;374.05;353.7;27.69;39
1;374.64;360.89;27.69;40
1;375;363.92;30.69;41
1;380.21;365.12;24.69;42
1;372.82;364.51;33.69;43
1;374.13;361.47;36.69;44
1;379.68;364.32;21.69;45
1;379.88;363.33;21.69;46
1;375.76;363.13;24.69;47
1;374.7;362.88;30.69;48
1;377.84;360.41;24.69;49
1;377.25;359.03;30.69;50
1;375.59;361.6;21.69;51
1;377.29;360.85;21.69;52
1;378.99;360.1;21.69;53
1;379.37;358.88;27.69;54
1;379.3;357.32;21.69;55
1;376.62;357.42;27.69;56
1;374.37;359.85;24.69;57
1;374.47;361.9;24.69;58
1;373.17;360.65;27.69;59
1;377.1;360.03;27.69;60
1;377.65;360.13;24.69;61
1;370.9;360.5;30.69;62
1;373.26;361.42;27.69;63
1;373.97;361.82;24.69;64
1;373.18;363.22;24.69;65
1;368.15;362.86;27.69;66
1;365.77;360.25;21.69;67
1;365.46;362.57;33.69;68
1;365;365.87;27.69;69
1;358.75;372.24;30.69;70
1;359.25;375.37;24.69;71
1;352.3;378.98;21.69;72
1;347.5;378.46;21.69;73
1;344.93;378.1;24.69;74
1;341.76;378.6;24.69;75
1;333.86;381.09;21.69;76
1;329.57;381.92;21.69;77
1;325.24;381.23;27.69;78
1;322.33;385.6;18.69;79
1;320.76;382.81;18.69;80
1;320.76;382.81;18.69;81
1;321.45;381.14;21.69;82
1;317.25;382.53;15.69;83
1;313.37;378.84;18.69;84
1;313.83;376.59;15.69;85
1;314.09;373.99;12.69;86
1;313.68;370.27;12.69;87
1;311.73;370.74;12.69;88
1;307.99;367.69;9.69;89
1;306.25;365.29;9.69;90
1;307.37;361.88;6.69;91
1;310.14;363.25;3.69;92
1;311.88;361.11;3.69;93
2;254.3;397.22;15.69;1
2;254.3;397.22;15.69;2
2;254.3;397.22;15.69;3
2;254.3;397.22;15.69;4
2;254.3;397.22;15.69;5
2;253.71;396.42;15.69;6
2;253.93;396.33;18.69;7
2;253.93;396.33;18.69;8
2;253.71;396.42;15.69;9
2;253.71;396.42;15.69;10
2;253.71;396.42;15.69;11
2;253.71;396.42;15.69;12
2;253.71;396.42;15.69;13
2;253.71;396.42;15.69;14
2;253.71;396.42;15.69;15
2;253.71;396.42;15.69;16
2;253.71;396.42;15.69;17
2;253.71;396.42;15.69;18
2;253.71;396.42;15.69;19
2;253.71;396.42;15.69;20
2;253.71;396.42;15.69;21
2;253.71;396.42;15.69;22
2;253.5;396.51;12.69;23
2;253.93;396.33;18.69;24
2;253.93;396.33;18.69;25
2;253.93;396.33;18.69;26
2;253.93;396.33;18.69;27
2;252.29;394.54;21.69;28
2;252.29;394.54;21.69;29
2;252.29;394.54;21.69;30
2;252.29;394.54;21.69;31
2;252.29;394.54;21.69;32
2;252.29;394.54;21.69;33
2;253.75;395.24;18.69;34
2;252.06;394.62;18.69;35
2;252.29;394.54;21.69;36
2;252.94;395.82;18.69;37
2;252.94;395.82;18.69;38
2;252.94;395.82;18.69;39
2;252.94;395.82;18.69;40
2;252.94;395.82;18.69;41
